0,1630,203.75,,,,
1,1630,203.75,,,,17MBps
2,1630,203.75,,,,
3,1630,203.75,,,,
4,1630,203.75,,,,
5,1630,203.75,,,,
6,1630,203.75,,,,
7,1630,203.75,,,,
8,1630,203.75,,,,
9,1630,203.75,,,,
10,1630,203.75,,,,
11,1630,203.75,,,,
12,1630,203.75,,,,
13,1630,203.75,,,,
14,1630,203.75,,,,
15,1630,203.75,,,,
16,1630,203.75,,,,
17,1630,203.75,,,,
18,1630,203.75,,,,
19,1630,203.75,,,,
20,1630,203.75,,,,
21,1630,203.75,,,,
22,1630,203.75,,,,
23,1630,203.75,,,,
24,1630,203.75,,,,
25,1630,203.75,,,,
26,1630,203.75,,,,
27,1630,203.75,,,,
28,1630,203.75,,,,
29,1630,203.75,,,,
30,1630,203.75,,,,
31,1630,203.75,,,,
32,1630,203.75,,,,
33,1630,203.75,,,,
34,1630,203.75,,,,
35,1630,203.75,,,,
36,1630,203.75,,,,
37,1630,203.75,,,,
38,1630,203.75,,,,
39,1630,203.75,,,,
40,1630,203.75,,,,
41,1630,203.75,,,,
42,1630,203.75,,,,
43,1630,203.75,,,,
44,1630,203.75,,,,
45,1630,203.75,,,,
46,1630,203.75,,,,
47,1630,203.75,,,,
48,1630,203.75,,,,
49,1630,203.75,,,,
50,1630,203.75,,,,
51,1630,203.75,,,,
52,1630,203.75,,,,
53,1630,203.75,,,,
54,1630,203.75,,,,
55,1630,203.75,,,,
56,1630,203.75,,,,
57,1630,203.75,,,,
58,1630,203.75,,,,
59,1630,203.75,,,,
60,1630,203.75,,,,
61,1630,203.75,,,,
62,1630,203.75,,,,
63,1630,203.75,,,,
64,1630,203.75,,,,
65,1630,203.75,,,,
66,1630,203.75,,,,
67,1630,203.75,,,,
68,1630,203.75,,,,
69,1630,203.75,,,,
70,1630,203.75,,,,
71,1630,203.75,,,,
72,1630,203.75,,,,
73,1630,203.75,,,,
74,1630,203.75,,,,
75,1630,203.75,,,,
76,1630,203.75,,,,
77,1630,203.75,,,,
78,1630,203.75,,,,
79,1630,203.75,,,,
80,1630,203.75,,,,
81,1630,203.75,,,,
82,1630,203.75,,,,
83,1630,203.75,,,,
84,1630,203.75,,,,
85,1630,203.75,,,,
86,1630,203.75,,,,
87,1630,203.75,,,,
88,1630,203.75,,,,
89,1630,203.75,,,,
90,1630,203.75,,,,
91,1630,203.75,,,,
92,1630,203.75,,,,
93,1630,203.75,,,,
94,1630,203.75,,,,
95,1630,203.75,,,,
96,1630,203.75,,,,
97,1630,203.75,,,,
98,1630,203.75,,,,
99,1630,203.75,,,,
100,1630,203.75,,,,
101,1630,203.75,,,,
102,1630,203.75,,,,
103,1630,203.75,,,,
104,1630,203.75,,,,
105,1630,203.75,,,,
106,1630,203.75,,,,
107,1630,203.75,,,,
108,1630,203.75,,,,
109,1630,203.75,,,,
110,1630,203.75,,,,
111,1630,203.75,,,,
112,1630,203.75,,,,
113,1630,203.75,,,,
114,1630,203.75,,,,
115,1630,203.75,,,,
116,1630,203.75,,,,
117,1630,203.75,,,,
118,1630,203.75,,,,
119,1630,203.75,,,,
120,1630,203.75,,,,
121,1630,203.75,,,,
122,1630,203.75,,,,
123,1630,203.75,,,,
124,1630,203.75,,,,
125,1630,203.75,,,,
126,1630,203.75,,,,
127,1630,203.75,,,,
128,1630,203.75,,,,
129,1630,203.75,,,,
130,1630,203.75,,,,
131,1630,203.75,,,,
132,1630,203.75,,,,
133,1630,203.75,,,,
134,1630,203.75,,,,
135,1630,203.75,,,,
136,1630,203.75,,,,
137,1630,203.75,,,,
138,1630,203.75,,,,
139,1630,203.75,,,,
140,1630,203.75,,,,
141,1630,203.75,,,,
142,1630,203.75,,,,
143,1630,203.75,,,,
144,1630,203.75,,,,
145,1630,203.75,,,,
146,1630,203.75,,,,
147,1630,203.75,,,,
148,1630,203.75,,,,
149,1630,203.75,,,,
150,1630,203.75,,,,
151,1630,203.75,,,,
152,1630,203.75,,,,
153,1630,203.75,,,,
154,1630,203.75,,,,
155,1630,203.75,,,,
156,1630,203.75,,,,
157,1630,203.75,,,,
158,1630,203.75,,,,
159,1630,203.75,,,,
160,1630,203.75,,,,
161,1630,203.75,,,,
162,1630,203.75,,,,
163,1630,203.75,,,,
164,1630,203.75,,,,
165,1630,203.75,,,,
166,1630,203.75,,,,
167,1630,203.75,,,,
168,1630,203.75,,,,
169,1630,203.75,,,,
170,1630,203.75,,,,
171,1630,203.75,,,,
172,1630,203.75,,,,
173,1630,203.75,,,,
174,1630,203.75,,,,
175,1630,203.75,,,,
176,1630,203.75,,,,
177,1630,203.75,,,,
178,1630,203.75,,,,
179,1630,203.75,,,,
180,1630,203.75,,,,
181,1630,203.75,,,,
182,1630,203.75,,,,
183,1630,203.75,,,,
184,1630,203.75,,,,
185,1630,203.75,,,,
186,1630,203.75,,,,
187,1630,203.75,,,,
188,1630,203.75,,,,
189,1630,203.75,,,,
190,1630,203.75,,,,
191,1630,203.75,,,,
192,1630,203.75,,,,
193,1630,203.75,,,,
194,1630,203.75,,,,
195,1630,203.75,,,,
196,1630,203.75,,,,
197,1630,203.75,,,,
198,1630,203.75,,,,
199,1630,203.75,,,,
200,1630,203.75,,,,
201,1630,203.75,,,,
202,1630,203.75,,,,
203,1630,203.75,,,,
204,1630,203.75,,,,
205,1630,203.75,,,,
206,1630,203.75,,,,
207,1630,203.75,,,,
208,1630,203.75,,,,
209,1630,203.75,,,,
210,1630,203.75,,,,
211,1630,203.75,,,,
212,1630,203.75,,,,
213,1630,203.75,,,,
214,1630,203.75,,,,
215,1630,203.75,,,,
216,1630,203.75,,,,
217,1630,203.75,,,,
218,1630,203.75,,,,
219,1630,203.75,,,,
220,1630,203.75,,,,
221,1630,203.75,,,,
222,1630,203.75,,,,
223,1630,203.75,,,,
224,1630,203.75,,,,
225,1630,203.75,,,,
226,1630,203.75,,,,
227,1630,203.75,,,,
228,1630,203.75,,,,
229,1630,203.75,,,,
230,1630,203.75,,,,
231,1630,203.75,,,,
232,1630,203.75,,,,
233,1630,203.75,,,,
234,1630,203.75,,,,
235,1630,203.75,,,,
236,1630,203.75,,,,
237,1630,203.75,,,,
238,1630,203.75,,,,
239,1630,203.75,,,,
240,1630,203.75,,,,
241,1630,203.75,,,,
242,1630,203.75,,,,
243,1630,203.75,,,,
244,1630,203.75,,,,
245,1631,203.875,,,,
246,1631,203.875,,,,
247,1631,203.875,,,,
248,1631,203.875,,,,
249,1631,203.875,,,,
250,1631,203.875,,,,
251,1631,203.875,,,,
252,1631,203.875,,,,
253,1631,203.875,,,,
254,1631,203.875,,,,
255,1631,203.875,,,,
256,1631,203.875,,,,
257,1631,203.875,,,,
258,1631,203.875,,,,
259,1631,203.875,,,,
260,1631,203.875,,,,
